Field ,Area,Identification number,Days,Na,K,Mg,Ca,Sr,Ba,Cl,SO4
Dan ,NW,117,8514,27448.01,183,512,1545,253,1,46439,716
Dan ,NW,115,8515,23114.91,140,243,1081,173,1,38126,599
Dan ,Central,103,8517,21042.9,127,249,2031,172,1,36620,592
Dan ,Central,50,8520,12843.81000001,359,1108,563,41,1,22704,2318
Dan ,Central,67,8520,15589.23,294,874,1025,115,1,27652,1540
Dan ,Central,53,8520,16978.96,258,711,833,104,1,29002,1455
Dan ,NW,106,8520,26330.68,173,284,1476,185,1,43924,632
Dan ,Central,49,8521,16961.69,206,569,842,119,1,28769.00000001,1147
Dan ,Central,46,8521,17249.69,297,778,965,133,1,30128,1158
Dan ,Central,80,8522,17077.89000001,277,834,1238,156,1,30386,1326
Dan ,Central,119,8542,17232.82000001,139,390,920,134,1,29162,595
Dan ,NW,100,8543,23104.30000001,162,308,4583,173,1,44475,660
Dan ,Central,120,8544,20281.69,209,640,1467,206,1,35575,749
Dan ,Central,114,8544,23490.94000001,174,527,1697,243,1,40824,451
Dan ,Central,93,8546,14573.5,248,783,758,84,1,25340,1457
Dan ,Central,121,8547,20004.22,149,300,1116,167,1,33507,666
Dan ,NW,122,8547,22060.75,146,244,1206,177,1,36740,588
Dan ,Central,90,8548,21389.18,207,551,1639,238,1,37566,461
Dan ,Central,112,8548,27557.93,154,441,1859,258,1,47153.00000001,421
Dan ,Central,31,8551,15097.6,265,792,730,95,1,26562,900
Dan ,NW,91,8568,10589.39,385,1270,407,7,1,19175,2646
Dan ,NW,91,8568,11809.05,404,1270,431,13,1,21330,2365
Dan ,Central,44,8572,14138.02000001,313,977,965,94,1,25329.00000001,1916
Dan ,Central,50,8573,12927.1,355,1120,595,46,1,23080,2108
Dan ,Central,66,8573,13006.82000001,364,1155,730,57,1,23557.00000001,2114
Dan ,Central,51,8573,21843.84,237,600,1163,167,1,37015,1168
Dan ,Central,70,8574,20680.68,255,657,1024,140,1,35091,1227
Dan ,Central,79,8574,21269.89000001,213,518,1044,149,1,35760,1009
Dan ,Central,69,8574,23283.05000001,210,460,1287,193,1,39337.00000001,771
Dan ,Central,131,8575,21325.93,252,701,1424,188,1,37076,1070
Dan ,Central,130,8575,21983.30000001,237,581,1252,176,1,37455,1012
Dan ,Central,110,8576,15421.42,297,943,891,98,1,27367,1512
Dan ,NW,107,8577,27858.49,220,347,1269,185,1,45999,826
Dan ,Central,108,8578,17382.75,292,898,1295,126,1,31014,1488
Dan ,NW,106,8578,24994.75000001,194,367,1325,171,1,41734,782
Dan ,Central,133,8579,17524.98000001,172,427,869,133,1,29481.00000001,837
Dan ,Central,103,8579,21122.01,134,232,1407,168,1,35607,570
Dan ,Central,54,8580,12701.51000001,344,1127,581,42,1,22641.00000001,2207
Dan ,Central,67,8580,15281.19,287,819,999,120,1,27020,1469
Dan ,Central,80,8580,16833.93,272,808,1152,139,1,29720,1384
Dan ,Central,52,8582,17520.02000001,259,713,883,114,1,29922,1480
Dan ,Central,27,8585,16043.86000001,298,914,789,97,1,28044,1537
Dan ,NW,98,8585,29210.57,206,299,1344,195,1,48167.00000001,700
Dan ,Central,30,8586,23097.91000001,207,560,1613,242,1,40090,592
Dan ,Central,12,8588,14096.90000001,336,1022,723,68,1,24836,2095
Dan ,Central,28,8588,23386.10000001,240,545,1665,241,1,40633.00000001,564
Dan ,Central,23,8590,25395.87000001,253,573,1482,221,1,43254,881
Dan ,Central,68,8595,22385.69000001,243,607,1789,210,1,39232,882
Dan ,Central,45,8607,23927.65,221,568,1258,176,1,40335,1119
Dan ,Central,43,8607,25941.00000001,222,504,1440,217,1,43910,716
Dan ,Central,56,8608,14922.47000001,253,694,799,95,1,25769.00000001,1370
Dan ,Central,49,8608,16639.76,238,606,849,116,1,28369.00000001,1215
Dan ,Central,42,8608,17906.08,233,550,944,124,1,30370,1161
Dan ,Central,53,8609,18382.63,238,600,932,126,1,31241.00000001,1155
Dan ,Central,126,8609,18859.69,257,762,1154,163,1,32945.00000001,1082
Dan ,NW,117,8618,27169.2,216,512,1579,242,1,46124,670
Dan ,Central,88,8621,17133.63,287,826,923,125,1,29886,1311
Dan ,Central,121,8622,20537.99,157,281,1031,127,1,34204,525
Dan ,Central,120,8625,20899.53,216,600,1308,157,1,36088,761
Dan ,Central,103,8625,21031.91000001,143,236,1377,115,1,35408,548
Dan ,Central,108,8633,17195.14000001,282,842,1231,79,1,30492,1364
Dan ,NW,107,8633,26671.57000001,216,338,1259,138,1,44119,775
Dan ,NW,102,8634,20399.88,201,471,3834,47,1,39456,563
Dan ,NW,106,8634,26283.41000001,178,274,1246,133,1,43394,609
Dan ,NW,98,8636,28890.50000001,202,297,1249,148,1,47489,657
Dan ,Central,110,8637,15414.32,267,828,822,71,1,27038,1256
Dan ,Central,114,8638,24573.54000001,189,504,1674,199,1,42439,351
Dan ,Central,119,8639,16817.76,170,417,830,113,1,28441.00000001,610
Dan ,NW,100,8639,24932.01,169,293,2037,93,1,42711,626
Dan ,Central,31,8640,14612.37000001,242,748,678,72,1,25507,962
Dan ,Central,112,8640,29086.89,166,404,1587,167,1,49011.9999999999,216
Dan ,Central,12,8641,13057.94000001,336,990,656,38,1,23081.00000001,1980
Dan ,NW,117,8641,27818.59000001,205,521,1474,188,1,46873.00000001,724
Dan ,Central,90,8656,21459.73000001,220,565,1469,171,1,37342,502
Dan ,Central,8,8660,21394.07000001,134,390,1488,125,1,36961.00000001,78
Dan ,Central,9,8664,13365.58,306,950,654,35,1,23348,2058
Dan ,Central,30,8665,22340.66000001,200,539,1461,169,1,38520,599
Dan ,Central,20,8666,14049.35,270,801,681,55,1,24179,1815
Dan ,Central,21,8667,13980.03,280,892,558,33,1,23925.00000001,2067
Dan ,Central,27,8667,17015.32,253,780,805,86,1,29404,1167
Dan ,Central,131,8688,20754.61000001,241,662,1367,147,1,35976,1016
Dan ,Central,130,8688,20821.56,233,643,1342,147,1,35956,1038
Dan ,Central,132,8689,16166.96,282,796,927,74,1,28002,1670
Dan ,Central,66,8690,13117.13,368,1082,675,36,1,23401.00000001,2117
Dan ,Central,79,8690,20877.23,227,552,1031,119,1,35161.00000001,1087
Dan ,Central,67,8692,15364.62,294,826,1034,98,1,27219,1470
Dan ,Central,56,8693,14634.78,241,661,748,76,1,25106,1378
Dan ,Central,28,8693,21689.06,219,536,1647,252,1,37983,513
Dan ,Central,51,8696,21875.77,231,575,1148,150,1,36995,1101
Dan ,NW,107,8696,25730.53,220,396,1213,102,1,42641.00000001,894
Dan ,Central,54,8697,11988.96,386,1157,461,15,1,21307,2377
Dan ,Central,15,8697,12787.11,339,1044,726,66,1,22979,1968
Dan ,Central,50,8698,12371.43000001,354,1054,475,19,1,21616,2349
Dan ,Central,44,8698,13510.66000001,310,907,869,61,1,24024,1825
Dan ,Central,72,8698,24746.61000001,215,524,1363,171,1,41780,939
Dan ,Central,93,8701,13699.13,300,888,640,43,1,23882,1755
Dan ,Central,108,8702,15431.25000001,313,920,950,43,1,27331,1591
Dan ,Central,80,8702,16887.88,285,791,1146,105,1,29762,1337
Dan ,Central,70,8702,20875.14000001,250,605,986,120,1,35163,1211
Dan ,Central,69,8702,22598.13,201,448,1237,161,1,38114,782
Dan ,Central,29,8704,17461.53,265,791,1202,162,1,30850,1235
Dan ,Central,68,8706,21988.17,224,586,1641,208,1,38356,774
Dan ,Central,43,8712,24947.14000001,206,458,1303,212,1,42010,676
Dan ,Central,5,8716,27682.12000001,154,441,1762,297,1,47226.00000001,392
Dan ,Central,42,8719,17587.53,227,556,933,79,1,29830,1167
Dan ,Central,45,8720,22995.21000001,247,632,1354,124,1,39255,1091
Dan ,Central,52,8722,17382.65,284,748,901,69,1,29823,1490
Dan ,NW,106,8726,25612.44,182,279,1283,188,1,42466,637
Dan ,Central,110,8727,14733.82,290,918,877,103,1,26227,1483
Dan ,Central,120,8727,20365.44,195,599,1387,224,1,35492,685
Dan ,NW,102,8729,21881.33,158,315,2091,187,1,38221.00000001,636
Dan ,Central,31,8730,14609.29,235,718,746,106,1,25355,1234
Dan ,Central,103,8730,20022.76,129,229,1177,172,1,33530,520
Dan ,Central,40,8731,14070.87,268,805,722,89,1,24641.00000001,1384
Dan ,Central,112,8731,26704.98,168,446,1638,272,1,45495,406
Dan ,Central,133,8732,16408.28,185,478,872,131,1,27882,891
Dan ,Central,90,8732,25469.2,186,481,1637,282,1,43700,423
Dan ,NW,117,8732,26344.54,204,505,1523,247,1,44738.00000001,652
Dan ,Central,88,8733,16430.47,274,799,897,124,1,28743,1203
Dan ,Central,126,8733,16998.02000001,260,798,1045,147,1,29921.00000001,1153
Dan ,NW,113,8733,17631.72,222,575,2024,146,1,32072,982
Dan ,Central,53,8733,18587.91000001,219,538,907,133,1,31431,1006
Dan ,Central,49,8734,16204.56,218,567,797,114,1,27538,1125
Dan ,Central,119,8734,17522.50000001,170,410,892,143,1,29635,620
Dan ,Central,114,8734,24112.43,182,494,1669,259,1,41693.00000001,403
Dan ,Central,15,8740,28977.86000001,164,436,1817,321,1,49304,437
Dan ,Central,30,8744,22797.89000001,191,531,1690,275,1,39741.00000001,524
Dan ,Central,9,8748,12886.61000001,356,984,771,72,1,23095,1917
Dan ,Central,12,8749,12928.14,316,1006,717,69,1,23066,1948
Dan ,Central,66,8756,12638.92,376,1204,760,48,1,23212,2083
Dan ,Central,69,8756,21535.47,208,473,1399,220,1,36896,771
Dan ,Central,50,8757,11623.89000001,367,1219,567,27,1,21178,2278
Dan ,Central,130,8757,19385.58,259,685,1257,175,1,33682,1141
Dan ,Central,51,8757,20788.09,237,626,1212,179,1,35606,1103
Dan ,Central,21,8758,13197.61,314,1072,738,62,1,23666,2000
Dan ,Central,131,8758,20116.2,243,674,1474,177,1,35279,965
Dan ,Central,132,8759,14993.97000001,275,836,844,75,1,26076,1778
Dan ,Central,79,8759,17844.31,231,632,884,98,1,30252,1341
Dan ,Central,72,8760,24035.42,206,520,1430,211,1,40829.00000001,918
Dan ,Central,54,8761,13078.90000001,350,1085,679,51,1,23628,1746
Dan ,Central,70,8762,21189.67000001,231,547,1001,137,1,35576,1111
Dan ,Central,68,8762,22319.54,226,573,1832,219,1,39188,761
Dan ,Central,20,8765,13174.98000001,281,899,772,75,1,23329.00000001,1780
Dan ,Central,67,8765,15036.63000001,270,873,1105,130,1,26971,1482
Dan ,Central,108,8765,16355.67000001,282,899,1305,116,1,29495,1403
Dan ,Central,56,8766,14438.18000001,238,706,794,94,1,25051,1346
Dan ,Central,80,8766,16707.47,272,820,1263,151,1,29846,1276
Dan ,Central,23,8774,21067.28,201,529,1632,258,1,36930,560
Dan ,Central,27,8844,18185.04,225,736,893,143,1,31519,814
Dan ,Central,112,8848,28758.69,145,383,1633,339,2,48689,159
Dan ,Central,9,8853,12686.81,293,1045,651,50,1,22496,2162
Dan ,Central,14,8858,29995.72000001,153,432,1753,378,1,50786.00000001,438
Dan ,Central,30,8864,23357.32000001,168,500,1490,291,1,40176,492
Dan ,Central,132,8878,15482.77000001,265,879,850,97,1,26900,1880
Dan ,Central,66,8879,13291.1,312,1121,693,53,1,23753.00000001,2151
Dan ,Central,69,8880,22471.68,181,454,1198,219,1,37868,820
Dan ,Central,131,8881,20830.74,208,648,1349,226,1,36071,994
Dan ,Central,130,8882,21634.19,200,551,1210,209,1,36779,969
Dan ,NW,113,8885,23348.43,149,296,1641,214,1,39655,625
Dan ,Central,67,8887,15564.26000001,251,858,1037,139,1,27552,1562
Dan ,Central,133,8887,18176.36,166,433,868,151,1,30497.00000001,857
Dan ,Central,54,8890,13948.02000001,322,992,690,65,1,24816,1594
Dan ,Central,108,8900,16296.06,276,849,1211,119,1,29154,1313
Dan ,Central,103,8901,20728.10000001,138,227,1016,163,1,34305.00000001,552
Dan ,NW,100,8901,24262.96,170,267,1399,174,1,40562,596
Dan ,NW,98,8901,28415.98000001,206,288,1238,189,1,46744,662
Dan ,NW,106,8902,25277.27000001,183,266,1170,177,1,41710,627
Dan ,Central,110,8903,15650.49,265,809,935,104,1,27538,1302
Dan ,Central,119,8904,17353.49,153,346,821,137,1,29118,516
Dan ,Central,120,8904,20938.56,196,555,1338,222,1,36221.00000001,604
Dan ,Central,114,8904,24195.86,178,488,1636,268,2,41769.00000001,378
Dan ,Central,88,8905,16447.4,276,811,846,116,1,28638,1300
Dan ,Central,90,8905,18759.59000001,243,675,1294,193,1,32991,818
Dan ,Central,93,8906,14443.21,267,816,731,89,1,25217.00000001,1446
Dan ,NW,107,8907,24327.82000001,232,446,1085,154,1,40393.00000001,969
Dan ,Central,23,8908,14752,239,704,704,95,1,25667,947
Dan ,Central,126,8908,14919.57000001,298,960,813,99,1,26590,1398
Dan ,Central,72,8908,23929.00000001,207,520,1317,204,1,40471,903
Dan ,Central,53,8909,15051.68,178,455,702,102,1,25410,864
Dan ,Central,49,8909,16074.67,207,573,793,119,1,27413.00000001,1029
Dan ,Central,50,8910,12754.39000001,321,1047,603,60,1,22733.00000001,1921
Dan ,Central,51,8910,20271.5,234,613,1093,216,1,34641.00000001,1031
Dan ,Central,69,8910,20905.01000001,199,456,1219,203,1,35537.00000001,765
Dan ,Central,52,8910,21074.17,202,463,1253,239,1,35923,749
Dan ,Central,80,8913,14103.43000001,242,704,767,106,1,24516,1317
Dan ,Central,56,8913,16980.66000001,248,700,896,143,1,29233.00000001,1284
Dan ,Central,133,8914,13394.92,284,884,677,85,1,23666,1512
Dan ,Central,40,8914,15940.04,275,850,1207,177,1,28659,1296
Dan ,NW,102,8914,16654.63,177,421,863,162,1,28195,760
Dan ,Central,43,8915,17159.39,206,530,823,106,1,28899,1170
Dan ,Central,42,8915,20947.85,166,343,1226,149,1,35198,784
Dan ,Central,131,8915,21628.47,211,565,1113,171,1,36659,915
Dan ,Central,70,8916,20171.79,217,632,1311,187,1,34934,971
Dan ,Central,130,8916,20489.73000001,223,597,975,142,1,34574,1136
Dan ,Central,68,8919,22607.83,224,552,1579,215,1,39126,751
Dan ,Central,79,8920,16663.22,262,734,850,100,1,28602,1469
Dan ,Central,45,8920,23571.98,230,604,1304,200,1,40058,1041
Dan ,Central,27,8923,16363.31,246,746,800,115,1,28348,1111
Dan ,Central,9,8926,12687.66,290,920,665,67,1,22375,1882
Dan ,Central,16,8927,26490.2,154,418,1578,298,1,45005.00000001,378
Dan ,Central,108,8929,15450.87,281,868,1204,124,1,27862,1366
Dan ,Central,29,8932,17572.48,250,726,1104,154,1,30651,1217
Dan ,Central,54,8940,13836.33,315,975,696,66,1,24580,1619
Dan ,Central,12,8942,13206.36,315,993,705,65,1,23435,1944
Dan ,Central,37,8943,11622.4,331,1066,508,26,1,20706,2122
Dan ,Central,14,8945,28816.81,165,424,1683,319,1,48794.00000001,422
Dan ,Central,66,8947,12459.34,345,1130,684,54,1,22557.00000001,2088
Dan ,Central,21,8948,12674.33,331,1082,691,56,1,22846,1958
Dan ,Central,23,8949,22690.89000001,195,523,1360,254,1,38781.00000001,759
Dan ,Central,28,8950,21548.25,199,526,1534,247,1,37471,572
Dan ,Central,20,8963,12862.03,289,904,733,68,1,22785.00000001,1791
Dan ,Central,67,8969,14968.25,266,843,1083,146,1,26797.00000001,1416
Dan ,Central,132,8970,14588.59,295,916,864,93,1,25699,1850
Dan ,Central,131,8971,18777.41000001,219,628,1348,216,2,32948,854
Dan ,Central,130,8971,19506.10000001,213,543,1214,208,1,33583,842
Dan ,NW,99,8972,26166.34000001,210,351,2482,205,1,45606,756
Dan ,Central,69,8973,21561.56,198,460,1218,203,1,36534,800
Dan ,Central,133,8977,15609.29,173,417,1145,137,1,27063,736
Dan ,NW,98,8977,26856.08,206,287,1392,224,1,44630,668
Dan ,NW,101,8978,24397.73,192,288,2798,189,1,43292,661
Dan ,NW,102,8998,22796.91,181,358,1463,170,1,38499,847
Dan ,Central,80,8999,17960.2,263,795,1203,158,1,31563,1323
Dan ,Central,103,8999,21234.84,136,221,1185,170,1,35388,532
Dan ,Central,126,9000,17090.68,270,860,935,133,1,30006,1210
Dan ,Central,79,9000,17280.8,261,745,842,103,1,29466,1616
Dan ,Central,68,9000,24097.59000001,220,545,1547,233,1,41308,821
Dan ,NW,100,9000,25453.99,170,259,1294,184,1,42157.00000001,653
Dan ,NW,117,9000,26946.69,200,520,1417,256,1,45402.00000001,822
Dan ,Central,49,9001,16638.9,219,592,763,119,1,28312,1009
Dan ,Central,52,9001,17897.72,252,710,821,119,1,30393.00000001,1468
Dan ,NW,109,9001,22687.17,142,246,1585,193,1,38382,603
Dan ,NW,113,9001,22954.21000001,148,259,1336,193,1,38413.00000001,581
Dan ,Central,50,9002,12950.81,343,1121,520,32,1,22872,2233
Dan ,Central,131,9002,21314.37000001,227,629,1249,207,1,36572,1014
Dan ,NW,106,9002,25977.92,178,259,1168,200,1,42749.00000001,671
Dan ,Central,132,9003,15582.4,287,852,821,96,1,27050,1735
Dan ,Central,51,9003,21033.42,232,614,1022,175,1,35527,1209
Dan ,Central,120,9003,21902.86,177,421,1320,233,1,37515,283
Dan ,Central,54,9004,14701.45,318,969,691,70,1,26011,1462
Dan ,Central,56,9004,14899.64,246,716,708,83,1,25626,1363
Dan ,Central,110,9004,15324.62,277,866,804,99,1,27029.00000001,1231
Dan ,Central,119,9004,17275.49,156,378,783,144,1,28944,636
Dan ,Central,53,9004,18557.99,221,568,836,129,1,31281.00000001,1093
Dan ,Central,90,9005,19688.04,229,622,1330,234,1,34402,753
Dan ,Central,70,9005,20954.22,231,604,970,161,1,35340,1116
Dan ,Central,45,9006,23953.33000001,226,593,1284,232,1,40608,1032
Dan ,Central,72,9006,24660.75,202,505,1277,232,1,41481.00000001,934
Dan ,Central,40,9007,14419.12,278,851,642,72,1,25049.00000001,1543
Dan ,Central,88,9007,16444.26000001,279,848,801,124,1,28620,1368
Dan ,Central,42,9007,17815.63,217,553,847,129,1,30085.00000001,1123
Dan ,Central,43,9007,25347.29000001,204,480,1303,269,1,42703,721
Dan ,Central,93,9008,14341.63,272,848,704,91,1,25135,1415
Dan ,Central,133,9008,17860.58,179,429,904,158,1,30108,818
Dan ,Central,108,9008,18537.55,281,786,1033,139,1,32062,1412
Dan ,NW,107,9008,23145.57000001,242,516,1019,169,1,38564,1122
Dan ,Central,114,9013,24798.50000001,166,450,1533,302,1,42413.00000001,390
Dan ,Central,112,9013,28731.08,165,389,1579,313,1,48400,382
Dan ,Central,49,9033,16019.72,221,591,763,110,1,27217.00000001,1186
Dan ,Central,14,9033,28861.61,168,403,1614,341,1,48695.00000001,429
Dan ,Central,131,9034,20261.74,233,644,1328,215,1,35176,970
Dan ,Central,130,9034,21113.43000001,233,569,1225,207,1,36087,964
Dan ,Central,23,9034,24009.4,207,532,1358,252,1,40808,814
Dan ,Central,132,9035,14863.29,310,904,843,92,1,26088,1817
Dan ,Central,51,9036,14939.02,182,503,740,109,1,25379,964
Dan ,Central,21,9037,12636.48,333,1061,659,50,1,22668,1956
Dan ,Central,28,9040,21166.9,200,511,1462,260,1,36707,593
Dan ,Central,9,9043,13322.52,313,958,696,65,1,23532,1893
Dan ,Central,56,9043,14023.07,251,723,717,79,1,24327,1341
Dan ,Central,5,9043,27099.91,161,422,1608,333,1,46036,391
Dan ,Central,12,9046,12994.63000001,334,1037,672,56,1,23141.00000001,2008
Dan ,Central,108,9062,15794.7,292,883,1070,108,1,28129.00000001,1457
Dan ,NW,109,9062,19233.1,192,444,1193,154,1,32759,860
Dan ,NW,107,9069,22255.98,266,575,1001,147,1,37280,1197
Dan ,Central,70,9079,20223.38,231,590,965,157,1,34139,1143
Dan ,Central,88,9080,16009.85,278,814,813,116,1,27918,1295
Dan ,Central,93,9091,14268.78,275,831,729,88,1,24979,1467
Dan ,Central,133,9091,16998.53000001,174,408,835,139,1,28606,774
Dan ,Central,90,9091,18906.10000001,233,638,1406,249,1,33390,756
Dan ,Central,112,9091,25728.8,179,430,1541,307,1,43751,484
Dan ,Central,42,9092,16813.88,228,574,866,125,1,28596,1184
Dan ,Central,130,9092,20594.07000001,232,569,1221,209,1,35314,916
Dan ,NW,113,9092,21602.28,150,247,1338,203,1,36321.00000001,559
Dan ,Central,43,9092,24341.92,211,496,1350,263,1,41281.00000001,724
Dan ,NW,117,9092,25746.35,207,510,1507,325,1,43829.00000001,704
Dan ,Central,40,9093,13356.92,316,959,712,75,1,23906,1516
Dan ,Central,120,9093,20767.91000001,193,537,1351,269,1,35973.00000001,591
Dan ,Central,110,9093,21211.24,147,240,1357,211,1,35746,544
Dan ,Central,45,9093,23422.62000001,236,605,1329,241,1,39920,1032
Dan ,NW,99,9093,26848.90000001,214,328,1510,217,1,44898.00000001,738
Dan ,Central,80,9094,17062.44,273,798,1219,177,1,30287,1258
Dan ,Central,103,9094,20725.46000001,137,218,1001,196,1,34285.00000001,537
Dan ,Central,68,9095,21918.50000001,229,552,1500,253,1,37922,799
Dan ,NW,100,9095,24391.04,176,255,1263,212,1,40509.00000001,611
Dan ,Central,67,9096,14426.4,277,853,977,121,1,25718,1516
Dan ,Central,126,9096,17253.32,275,833,1021,158,1,30267,1330
Dan ,Central,119,9096,17389.69,154,373,842,153,1,29238,605
Dan ,Central,114,9096,24706.19,181,478,1673,343,1,42636,405
Dan ,NW,101,9097,20077.46000001,145,223,1271,215,1,33797.00000001,542
Dan ,NW,102,9097,20509.28,181,350,1242,185,1,34607,791
Dan ,NW,106,9097,23639.93000001,189,289,1192,215,1,39306,653
Dan ,Central,54,9098,14571.29,318,946,746,80,1,25806,1520
Dan ,NW,98,9098,28009.73,211,287,1243,225,1,46147,675
Dan ,Central,66,9099,12430.72,358,1144,660,47,1,22510,2098
Dan ,Central,72,9099,23804.63000001,210,514,1316,244,1,40271,936
Dan ,Central,132,9102,14409.38000001,308,929,799,83,1,25332,1873
Dan ,Central,53,9102,19771.86000001,199,447,933,168,1,33153.00000001,865
Dan ,Central,79,9102,22055.71,203,452,1061,201,1,36946,870
Dan ,Central,44,9103,12161.37,348,994,2703,79,1,25475,1848
Dan ,Central,50,9104,12159.7,350,1118,527,29,1,21677,2208
Dan ,Central,52,9104,17380.21000001,255,698,854,124,1,29651,1432
Dan ,Central,69,9104,21496.6,209,474,1204,218,1,36438,846
Dan ,Central,27,9118,15864.16,270,806,685,103,1,27801.00000001,787
Dan ,Central,29,9119,18440.79,254,722,1182,192,1,32246,1090
Dan ,Central,16,9123,12654.76,287,896,694,61,1,22323,1848
Dan ,Central,44,9124,12601.38000001,319,969,1253,74,1,23399,1962
Dan ,Central,23,9124,23908.45,204,534,1357,271,1,40644,847
Dan ,Central,28,9127,20957.01000001,198,527,1461,274,1,36403,639
Dan ,NW,106,9130,24754.32,181,285,1187,198,1,40926,732
Dan ,Central,9,9131,12157.32,278,872,628,59,1,21388,1808
Dan ,Central,15,9133,28359.84,162,407,1596,365,1,47921,420
Dan ,Central,9,9135,21719.94000001,123,331,1280,279,1,36870,306
Dan ,Central,112,9135,25471.87000001,187,486,1421,272,1,43105.00000001,726
Dan ,Central,44,9140,12439.88,317,967,1301,73,1,23315,1842
Dan ,Central,21,9143,12922.4,303,969,703,66,1,22944,1902
Dan ,Central,44,9144,12356.89,319,989,1130,72,1,22962,1825
Dan ,Central,12,9148,12304.07000001,301,954,637,56,1,21944,1733
Dan ,Central,126,9154,15145.36,267,633,626,75,1,25679,1297
Dan ,Central,49,9155,15429.71,215,591,733,107,1,26215,1227
Dan ,Central,44,9160,12793.2,312,969,994,74,1,23239,1950
